kmeans_cluster,Filing_Year,Filing_Month,n_permits,long_centroid,lat_centroid
9,1994.0,11.0,4,-0.37381611448460883,-0.11397024737111196
9,1994.0,12.0,4,-0.45440857048761374,-0.6349722170893541
9,1995.0,2.0,2,-0.4760033562861094,-0.842603973617025
9,1995.0,3.0,6,-0.14643341489162126,0.12589441809930005
9,1995.0,4.0,1,1.973663451213119,0.7051756514628663
9,1995.0,5.0,1,0.574159196865404,0.2894953532821159
9,1995.0,7.0,3,-0.72907321163519,-0.0418802267472554
9,1995.0,8.0,4,0.5509443163514207,0.901211542463249
9,1995.0,10.0,5,0.5984252986666948,0.3249681578025105
9,1995.0,11.0,6,-0.1737575691450865,0.8013235250345343
9,1995.0,12.0,12,0.13844269860856928,-0.1615213487173478
9,1996.0,1.0,10,-0.3333416234608618,0.147178307524747
9,1996.0,2.0,20,-0.21086000310911715,0.223577225929268
9,1996.0,3.0,33,-0.3386230691470624,0.1933872948053276
9,1996.0,4.0,42,-0.0846797412150767,-0.37848231752859585
9,1996.0,5.0,41,-0.158933606045761,-0.3176947014859363
9,1996.0,6.0,64,0.3222770601688387,0.25582236380449686
9,1996.0,7.0,89,-0.4785214282844004,-0.3221476617405095
9,1996.0,8.0,98,-0.2175552050074728,0.0093086366017159
9,1996.0,9.0,134,-0.07999210131417189,-0.1390650753236091
9,1996.0,10.0,158,-0.29564845867960055,0.4076270133694828
9,1996.0,11.0,99,-0.4270316150975788,-0.0891243856992027
9,1996.0,12.0,109,-0.3618614301661825,-0.7091516123212354
9,1997.0,1.0,76,-0.3852710813155562,0.0615064788603589
9,1997.0,2.0,21,-0.2044343810218023,0.5087531968726249
9,1997.0,3.0,9,-0.2044914777319409,-0.0017228661436255
9,1997.0,4.0,6,0.7603801169234781,-0.056246446607299994
9,1997.0,5.0,11,-0.1666249395800422,0.5882338288478246
9,1997.0,6.0,4,-0.33204552814115307,-0.4886280102864254
9,1997.0,7.0,4,0.24858624301257323,-0.13990943908736658
9,1997.0,8.0,3,0.6773672100792771,0.3464286698899866
9,1997.0,12.0,9,0.2508839731283548,0.0652559325109421
9,1998.0,1.0,7,-0.5747979008894561,0.2139026533720847
9,1998.0,2.0,6,-0.2638536570347201,0.37944245981334807
9,1998.0,3.0,6,0.5654517624105604,0.26592976808208824
9,1998.0,4.0,3,1.369603813299121,-0.2537286598284438
9,1998.0,5.0,10,0.3662702545349824,0.12113390914819375
9,1998.0,6.0,14,-0.2089409441745446,-0.4237812066233123
9,1998.0,7.0,5,0.5983219466145,0.1274539964075903
9,1998.0,8.0,16,-0.08683372063128694,0.01706095147857435
9,1998.0,9.0,14,-0.27880786686110554,-0.14426522979499684
9,1998.0,10.0,19,-0.1264150525415281,-0.0523778267675269
9,1998.0,11.0,11,-0.1026519183259769,0.5717520921138874
9,1998.0,12.0,13,-0.0857189013392428,-0.2050684383265694
9,1999.0,1.0,13,-0.4641713407186703,0.1772412793286181
9,1999.0,2.0,10,-0.20334814088564612,0.0481411600545156
9,1999.0,3.0,20,-0.24151463256088718,0.0535004198023157
9,1999.0,4.0,15,-0.0984285863517157,0.2598181863266069
9,1999.0,5.0,14,-0.0244320609906604,-0.2556559515952822
9,1999.0,6.0,13,-0.2545595456825028,-0.0078982168086062
9,1999.0,7.0,12,0.0107825882518028,0.4593703426215106
9,1999.0,8.0,15,-0.2596047347190776,-0.2512648511447845
9,1999.0,9.0,25,0.2375014357151414,0.4019457521961906
9,1999.0,10.0,26,0.27637834264400135,-0.03399604376396935
9,1999.0,11.0,10,-0.2489289689833234,0.4378794151452394
9,1999.0,12.0,19,-0.0932284329455943,0.1563382216136636
9,2000.0,1.0,22,-0.12508630188128056,0.3958584312230147
9,2000.0,2.0,23,-0.1791049261223449,0.1568886469578883
9,2000.0,3.0,25,0.1640630947041531,0.1639069457988732
9,2000.0,4.0,20,0.4318650529409259,-0.39167683745178306
9,2000.0,5.0,19,0.8531911095721411,0.2732928217730324
9,2000.0,6.0,19,0.2930072416961661,0.1613309958179505
9,2000.0,7.0,18,-0.14193386311554246,-0.0564869277702489
9,2000.0,8.0,22,-0.170710894273444,0.0017106707051692998
9,2000.0,9.0,27,-0.335337799828649,0.2188533765553986
9,2000.0,10.0,17,0.3624635874045257,0.2581656869362773
9,2000.0,11.0,18,0.04228728797452734,0.058515516071816855
9,2000.0,12.0,10,-0.3635975533831137,0.04096297632685934
9,2001.0,1.0,22,0.0595104074906503,0.5308881203155255
9,2001.0,2.0,12,-0.19685889617657926,-0.4186234297052116
9,2001.0,3.0,14,-0.0841827194767063,-0.11457164677803355
9,2001.0,4.0,13,0.1396393650252434,0.1037795419081801
9,2001.0,5.0,19,-0.2039217399097959,0.2532503538094681
9,2001.0,6.0,12,-0.058697828710655306,0.7081946626792428
9,2001.0,7.0,12,-0.3254593688650489,0.21356626724167227
9,2001.0,8.0,11,0.0075974190893834,0.0656002832628764
9,2001.0,9.0,2,-0.2616062887198915,-0.5107159545533536
9,2001.0,10.0,13,-0.1964909646183433,0.4700112876605871
9,2001.0,11.0,15,-0.3087867726053798,0.425931000742693
9,2001.0,12.0,26,-0.07647978227217946,0.24521365272120516
9,2002.0,1.0,31,-0.143465742412595,0.3644761940558083
9,2002.0,2.0,24,-0.263529991011577,0.3805662356214249
9,2002.0,3.0,36,-0.08386398498308945,0.4502908134446147
9,2002.0,4.0,24,-0.42611509236672657,0.11684265142336825
9,2002.0,5.0,25,-0.0553172101141852,0.4215383946038096
9,2002.0,6.0,28,-0.08912339607849659,0.30915241117540815
9,2002.0,7.0,36,0.30914750028718224,0.5574687322923623
9,2002.0,8.0,26,-0.29631799752250687,0.08689129841107829
9,2002.0,9.0,81,0.1685714684663783,0.4694987261847846
9,2002.0,10.0,25,-0.1814709705919362,0.0800045749928001
9,2002.0,11.0,18,0.08261938183592825,0.334630979849037
9,2002.0,12.0,20,-0.3810861318088607,-0.020611522958628795
9,2003.0,1.0,37,-0.3443757334774729,-0.0857893485221466
9,2003.0,2.0,16,0.2991913893173472,-0.06646820375615961
9,2003.0,3.0,32,0.1239926878877317,0.2975667693162921
9,2003.0,4.0,38,-0.14891588921280566,0.5174904791437686
9,2003.0,5.0,24,-0.0847604224029326,0.2869895313368652
9,2003.0,6.0,26,-0.1331537580900404,0.0304801273054451
9,2003.0,7.0,34,-0.1304591416438809,0.27231116024819374
9,2003.0,8.0,24,-0.1426425398323469,0.5564148704881224
9,2003.0,9.0,29,0.043582308399546,0.4152358349409298
9,2003.0,10.0,28,-0.17155413598743563,-0.0841121978452116
9,2003.0,11.0,30,-0.21976018956361887,0.4384181051598481
9,2003.0,12.0,26,-0.4290416047343272,0.1730306856675437
9,2004.0,1.0,22,-0.5077012638244552,0.3155663983068051
9,2004.0,2.0,30,-0.1149580240265696,0.3786596982621606
9,2004.0,3.0,24,-0.1108614322156048,0.3572460010815886
9,2004.0,4.0,33,-0.1627729547062569,0.4342284843815984
9,2004.0,5.0,24,-0.05865493936432095,-0.1156901102843384
9,2004.0,6.0,41,0.0904293437443918,0.0088747627489286
9,2004.0,7.0,36,-0.1408584348975342,0.33176819371083066
9,2004.0,8.0,33,-0.3340971267017388,0.2056881602798881
9,2004.0,9.0,22,-0.0438822677143999,0.32836080581143096
9,2004.0,10.0,19,-0.1729724908625755,0.1167928450781899
9,2004.0,11.0,30,-0.0445675114746958,0.30786434310223004
9,2004.0,12.0,35,0.2046207979028819,0.1446004635441438
9,2005.0,1.0,30,-0.02688608874930885,0.1219666352455905
9,2005.0,2.0,28,-0.07875987559173395,-0.02541959428577365
9,2005.0,3.0,28,-0.17217761150591654,0.29021142364352326
9,2005.0,4.0,27,-0.2590120876603928,0.3105020845269138
9,2005.0,5.0,40,-0.3580002741403471,-0.24718709731534633
9,2005.0,6.0,40,-0.009049438989399,0.32004512844495603
9,2005.0,7.0,21,0.0431255347185993,0.1289147836538766
9,2005.0,8.0,31,-0.1136788947601503,0.329826610720134
9,2005.0,9.0,23,-0.0315529503663722,0.0349312584503096
