kmeans_cluster,Filing_Year,Filing_Month,n_permits,long_centroid,lat_centroid
4,2000,4,14,-0.3339317220553312,0.4010219451663895
4,2000,5,72,-0.40642306513324666,0.01953786552758555
4,2000,6,1261,-0.1040743982859912,0.2046839143474627
4,2001,1,1550,-0.2711606587039973,0.17275924438284812
4,2001,2,2232,-0.26897731737014763,0.23136643817668362
4,2001,3,654,-0.23271510536650203,0.1902942232057875
4,2001,4,36,-0.3339317220553312,0.4331825117071071
4,2001,5,26,-0.0811327738148234,-0.428069334926759
4,2001,6,31,-0.1564966442538616,-0.6386725559166336
4,2002,1,424,-0.1149580240265696,0.1250163984545885
4,2002,2,1182,-0.10066154907970715,0.24032395538557094
4,2002,3,1696,-0.1875486098923767,0.0913683729479802
4,2002,4,2298,-0.22655102553987785,0.1544707070529377
4,2002,5,2050,-0.259030984626532,0.0634146286809202
4,2002,6,29,-0.3047433154341002,-0.5414569558355146
4,2003,1,1538,-0.14748209101892717,0.16295643110961905
4,2003,2,1396,-0.14319811067427485,0.18996658907226716
4,2003,3,1948,-0.22426844141797975,0.09029373299018814
4,2003,4,33,0.0723572246598428,-0.0769503867772198
4,2003,5,29,0.0215779981807392,-0.0441607627002587
4,2003,6,25,-0.0439112148614809,0.04824516830157
4,2004,1,464,-0.15372335968070885,0.23714590429095006
4,2004,2,1178,-0.1262000265011355,0.0122512823993772
4,2004,3,2137,-0.1383021331375852,0.0483369058589873
4,2004,4,2122,-0.1913584302503054,0.1063150421165328
4,2004,5,125,-0.3091982139135201,0.051010400387999
4,2005,1,1436,-0.1264371064944974,0.02995663097170615
4,2005,2,1,-0.079682726413715,0.2376832242698694
4,2005,4,1,-0.4810867225686841,0.3665089655473882
5,2002,6,1,-0.3047433154341002,0.9544942868252716
5,2004,3,1,1.108297552739778,0.4312887864157239
5,2004,5,2,0.05416271354356644,1.1358004636009276
5,2004,11,1,-0.700214798267447,-0.0710660777402771
5,2005,7,1,-0.21894241180027,0.6271353660344866
5,2005,8,1,-2.4421462655655666,-1.431206419397966
5,2007,3,1,1.8064374847367888,0.093681469930208
5,2007,4,1,1.203283927743232,-0.0585766645726379
5,2009,3,2,1.458977457297675,0.4128233266537246
5,2010,7,1,0.3981933513117091,-1.3368739996913974
5,2011,4,1,0.4435803863145085,2.317832337625586
5,2011,7,1,1.907874640954371,-0.6834929053743335
5,2012,7,1,0.2820241545781985,0.55018066076668
5,2013,3,2,0.2763342347382979,1.2166409096915245
5,2013,4,1,1.7264257437308297,0.4688618688411782
5,2013,6,1,1.7264257437308297,0.4688618688411782
5,2013,11,1,-0.5931428570921531,-0.5535138919469573
5,2014,3,1,-0.699828854092287,0.1034187563767236
5,2014,5,1,-0.1360416029684997,-0.0750238980724798
5,2014,10,1,1.3519827049573816,1.6106406132286712
5,2015,6,1,0.0287455328629989,0.0739185789997123
5,2015,7,1,1.0793737935530814,-1.8695022577792924
5,2015,8,3,-0.4815388286024385,-0.531470667447637
5,2015,9,1,-1.5842033910852311,-1.2865493967914503
5,2015,10,1,0.1875229665378746,0.5498923427292156
5,2016,7,1,-0.586791318666152,-1.2259239767355503
5,2016,12,1,-0.164612498909412,0.7635097977470208
5,2017,3,2,-0.2644562570321334,0.8089460993756586
6,2004,5,2194,-0.15596183589682505,0.14022517492994804
6,2004,6,42,-0.0142596752300892,0.1359462731469244
6,2004,7,37,-0.0089115916595668,-0.5478261633900616
6,2004,8,29,-0.1681190774153845,0.0412206924801685
6,2005,2,19,0.4232797226993047,-0.2063265533990564
6,2005,3,46,0.21528889319893454,0.4936047986003071
6,2005,4,33,-0.0439112148614809,0.4036888870127485
6,2005,5,421,0.0126020393634618,0.0107638234334399
6,2005,6,1750,-0.10352856295254835,0.1803603562791317
6,2005,7,2434,-0.0608872450818076,0.2101488516936074
6,2005,8,2064,-0.10857891815939599,0.1414570792717777
6,2005,9,2162,-0.0937310943908876,0.08592964633249289
6,2005,10,30,-0.0030397267084142504,-0.2562383372907651
6,2006,1,73,0.1333805122462368,0.0252321467671339
6,2006,2,1737,-0.1006229546622068,0.0830661240059938
6,2006,3,2011,-0.0632194505976123,0.0539328968584656
6,2006,4,2191,-0.0918785623499315,0.1188568767455335
6,2006,5,2089,-0.1331635621192523,0.1191845108790072
6,2006,6,980,-0.13518149880677277,0.16952221914421317
6,2006,7,38,0.3327703001280833,-0.3884124994123875
6,2006,8,49,0.4924739998234371,-0.2287105173972489
6,2006,9,1128,0.02438987717147065,0.0930917284899738
6,2006,10,1210,-0.1222468554495334,0.08456668833728309
6,2006,11,2352,-0.025248057246762302,0.11610475002440984
6,2006,12,116,-0.0484433021759014,-0.09983235465827565
6,2007,1,4247,-0.0643111212646547,0.0592143590899618
6,2007,2,1381,-0.103732562016613,0.1473741517221236
6,2007,3,2199,-0.1272861836798181,0.0875743696825143
6,2007,4,2441,-0.0993327984193813,0.1794691914361278
6,2007,5,523,-0.0175567411838723,0.1244004462836969
6,2007,6,898,-0.0293445789919595,0.22114425321261005
6,2007,7,1024,-0.15276401273093354,0.294534299108308
6,2007,8,801,-0.1544566536135286,0.2306325377176708
6,2007,9,3505,-0.187008288047137,0.1370995452966886
6,2007,10,3408,-0.11400419056499744,0.24408519523768005
6,2007,11,868,-0.1910882693276464,0.13773515551563145
6,2007,12,1834,-0.1695084764461016,0.05519101193099925
6,2008,1,157,-0.0923968302422802,0.1220939019841684
6,2008,2,38,0.35605376086870766,-0.38988030033032
6,2008,3,61,-0.0293445789919595,0.390662153866283
6,2008,4,85,0.1054491809386126,0.3093564673061797
6,2008,5,44,-0.0293445789919595,0.0247472482496226
6,2008,6,66,-0.0293445789919595,-0.0277790560271301
6,2008,7,83,0.4996635884585094,0.4273178607181226
6,2008,8,55,-0.0293445789919595,0.339970600736946
6,2008,9,39,0.1010935252471627,0.4273178607181226
6,2008,10,48,0.20455964512859265,0.4049928708639907
6,2008,11,25,-0.0293445789919595,-0.0825856938728006
6,2008,12,40,0.1174851257164679,0.3834345448820887
6,2009,1,1170,-0.24067658235197276,0.1698498532776403
6,2009,2,36,-0.1782638957348616,0.27310702677983273
6,2009,3,2102,-0.2741103749001991,0.3024499397728065
6,2009,4,3495,-0.1268671585754392,0.1680937343223365
6,2009,5,192,-0.0988531249445328,-0.0053033544716133505
6,2009,6,3718,-0.17353332284457962,0.2144998329859972
6,2009,7,920,-0.15195904345115963,0.2845742214510414
6,2009,8,480,-0.19007930098404285,0.2316547562141014
6,2009,9,60,0.016748182502643948,0.5227380257478353
6,2009,10,42,-0.12858736689904995,0.4396106934056217
6,2009,11,46,-0.1629915333736145,0.4060281947257268
6,2009,12,49,-0.0293445789919595,0.3247159554828777
6,2010,1,44,0.1509905936116484,-0.0654176652793909
6,2010,2,47,-0.0204347820332765,0.1662982992709302
6,2010,3,108,-0.0293445789919595,0.3334572341636667
6,2010,4,37,-0.3339317220553312,0.4396106934056217
6,2010,5,47,0.281031726699126,0.3850923735974156
6,2010,6,52,0.1040708088843801,0.2279590431886591
6,2010,7,55,0.6456166485404438,0.4273178607181226
6,2010,8,31,-0.2391548596040668,0.4396106934056217
6,2010,9,43,-0.3339317220553312,-0.3920164748805055
6,2010,10,43,-0.3339317220553312,0.3321598029951703
6,2010,11,40,-0.0410938223825463,0.3850923735974156
6,2010,12,21,-0.0994761491129763,0.4396106934056217
6,2011,1,34,-0.1507626165081008,0.3850923735974156
6,2011,2,25,0.4460283750829709,0.1295770655923773
6,2011,3,30,-0.3339317220553312,0.4396106934056217
6,2011,4,44,-0.010317531154893454,0.3762069358978944
6,2011,5,40,0.25228439913539985,0.10706860062355035
6,2011,6,59,0.2689020526216606,0.4273178607181226
6,2011,7,29,1.1281350833448214,-0.3920164748805055
6,2011,8,42,0.1956057402640495,0.2551723343141
6,2011,9,58,-0.0938854720609673,0.3915402133440281
6,2011,10,43,0.1040708088843801,0.2868152389239496
6,2011,11,32,-0.0921211558314964,0.3850923735974156
6,2011,12,34,0.1010935252471627,0.3850923735974156
6,2012,1,34,-0.0517293411532782,0.0012034594190130999
6,2012,2,39,0.1054491809386126,-0.2825342528424982
6,2012,3,39,-0.033402506319813,0.4316033151837991
6,2012,4,29,-0.0986601528568744,0.3724456960457388
6,2012,5,35,-0.3339317220553312,0.4396106934056217
6,2012,6,35,0.165678526221874,0.4396106934056217
6,2012,7,33,-0.1632892617372109,-0.6876342008213708
6,2012,8,34,0.1956057402640495,-0.1282447867121895
6,2012,9,25,0.1956057402640495,0.4396106934056217
6,2012,10,41,0.1010935252471627,0.3850923735974156
6,2012,11,40,0.0264408947882099,0.3571648400610596
6,2012,12,36,-0.3339317220553312,0.4356070042947104
6,2013,1,26,-0.055197325241750396,-0.38037891045986083
6,2013,2,48,0.04026872323663015,0.41282987933637727
6,2013,3,42,-0.2054674465977909,-0.1094910089127725
6,2013,4,38,-0.0567686693836412,-0.18242891970426925
6,2013,5,54,-0.1843783541675009,-0.0277790560271301
6,2013,6,40,0.03751749261629,0.4222133209187618
6,2013,7,45,-0.2563238619118952,-0.0716951352765207
6,2013,8,50,0.1040708088843801,0.0070156889466362
6,2013,9,672,-0.2463665021919517,0.2690116001115507
6,2013,10,35,-0.3339317220553312,-0.1972445352194883
6,2013,11,3146,-0.2314911109822709,0.199441768212069
6,2013,12,1769,-0.2878830684664312,0.2501464267067115
6,2014,1,1408,-0.2950064952429091,0.1722743458652902
6,2014,2,1592,-0.2976639965634825,0.1595424834389418
6,2014,3,1959,-0.2200010015379368,0.2012896247247902
6,2014,4,1363,-0.2567428870164308,0.2025346344319718
6,2014,5,291,-0.1192695718122376,0.2579572244484873
6,2014,6,32,-0.4259297864451613,0.028305354939031996
6,2014,7,46,-0.0517293411532782,0.0306577680172692
6,2014,8,28,-0.25538656891508926,-0.0859013513034544
6,2014,9,36,-0.07657311905938714,-0.5925220118770806
6,2014,10,39,0.0843325210673069,-0.2319082265398745
6,2014,11,33,0.281031726699126,-0.421018648374607
6,2014,12,41,0.5058276682851337,-0.091785660340397
6,2015,1,35,0.4049969957716213,-0.0608832088722595
6,2015,2,24,-0.4259297864451613,0.4245002071703788
6,2015,3,37,0.3056770190293735,0.6219194306297038
6,2015,4,5,-0.5236398246278612,0.3860490652671329
7,1990,12,3,0.1742685408639913,1.474017179574589
7,1995,11,5,0.1098599715122506,0.4534761699337762
7,1996,1,1,-0.0673655937368727,0.0891208027924657
7,1996,10,1,0.8542139617447262,2.310873388630805
7,1997,12,1,-2.074120927076714,-1.1802124624347536
7,1998,1,1,-3.227520608132985,-2.3939789786266323
7,1998,3,1,2.2651707313726464,-0.8107328974459846
7,1998,5,2,0.4440931407187325,1.0107883836368328
7,1998,6,3,-0.0837957886237566,0.628904590355189
7,1998,7,1,1.0029568468646577,-0.8582922682595027
7,1998,8,3,-0.5732391646285155,-0.2393258633214631
7,1998,9,3,0.5853542223281202,1.7186419289833474
7,1998,10,3,-0.2869457754695468,-0.9304635151787228
7,1998,11,5,-0.3689644261864641,-0.3746387604415572
7,1998,12,2,0.09636846584524053,0.83492748615927
7,1999,1,4,-0.48949479209962776,0.12730328470620544
7,1999,2,5,0.5005457465732057,0.4273178607181226
7,1999,3,4,-0.3237758767594478,0.6553577702909595
7,1999,4,5,-0.1115947962141921,0.396441619980596
7,1999,5,3,-0.1002700914162656,-1.4706142529709292
7,1999,6,1,0.1835312010686155,-0.9156413469808512
7,1999,7,5,-0.2474691998354004,0.4213024980277532
7,1999,8,3,-0.5489687894970218,0.0209073762054481
7,1999,9,1,1.5476012668987214,-0.6566924332571309
7,1999,10,2,0.7552358212720918,0.7531500064469608
7,1999,11,2,0.35585527529284616,-0.7626820754323956
7,1999,12,9,-0.3455872361462296,-0.0657059833167621
7,2000,1,4,-0.09239131675407714,-0.5588150122264116
7,2000,2,3,1.58952583130133,-0.1904166398781338
7,2002,1,1,-0.4625503751828728,0.3572958937144864
7,2002,3,2,-0.7775800649292397,-1.119967097973596
7,2002,4,1,0.8236802639986384,0.2873918749987852
7,2002,5,1,0.455831357132913,-0.3271711271854565
7,2002,6,2,-0.025788379092002045,1.3076183558715229
7,2002,12,1,-0.7069743348215775,-0.0553134286033921
7,2003,6,1,-0.6045006428192984,0.1657347685614001
7,2003,10,1,0.3701517502397086,-0.9515893641043351
7,2003,11,1,1.5191957756043737,0.5414524874512896
7,2003,12,1,-0.5409742315824106,-0.0177272408124461
7,2004,2,1,-0.4269663222300155,-0.5950710054354114
7,2004,4,1,-0.2505788071898066,-1.3874607098980116
7,2004,5,1,0.3278302146855335,0.7631559528829361
7,2004,9,1,-0.505312989794396,0.4448266288104046
7,2004,11,2,0.6620137624981088,-0.7643005880516199
7,2004,12,1,1.7325346886754225,0.3853937970001854
7,2005,1,1,0.6213793543383256,-0.1288607388831276
7,2005,7,3,0.0303775253752026,1.320959617786157
7,2005,8,1,-0.6020416270744298,0.1202198347407433
7,2005,9,2,0.7798866270905422,0.5862728369089895
7,2006,4,2,-0.04216343909669787,0.32558090959527075
7,2006,5,2,-0.23574752388590758,0.7192660843642494
7,2006,6,1,1.1850783896505492,-0.3811652323801419
7,2006,11,1,-0.5085769748189602,-1.2945698803786716
7,2007,1,1,-0.2252718962734585,0.9016665591456556
7,2007,2,3,-0.2030194578294853,0.4626106095747523
7,2007,4,4,0.1716441204727151,-0.2103761112886765
7,2007,6,2,0.6816307535743211,0.6283803757416216
7,2007,8,1,-0.2708243359228223,0.5041284069671971
7,2007,9,2,-0.47969732353788863,0.23559947118099867
7,2007,10,3,-0.2131091412666176,-0.1484532600641872
7,2007,11,1,0.4069487706003907,1.3102001128432104
7,2008,9,1,1.3807190055447014,0.0059279436235388
7,2009,1,1,1.601876044907548,-0.5269231056751071
7,2009,4,1,-0.1718682494030786,-0.2803718675617019
7,2009,6,3,-0.0370744894723498,0.1840036478432592
7,2010,2,1,0.5050557799348137,1.2965705328911123
7,2010,3,1,-0.0567686693836412,-0.4003776979664128
7,2013,6,1,-0.3397980735182024,0.5224890238063804
7,2013,11,3,-0.1333289667658166,0.6042140820573748
7,2013,12,4,0.3514555116956929,0.3599300721474887
7,2014,1,1,0.7028466562336751,0.5405744279735911
7,2014,2,3,1.0018872301505846,1.3468427143296513
7,2014,3,1,-0.783975711261101,-1.3155777810162557
7,2014,4,1,-0.3273927250297965,0.2468831907374657
7,2016,2,1,0.4592938277331037,2.3172032800893425
7,2017,10,1,0.6050704561922242,-0.6463654053703811
7,2018,2,1,-0.4298884709850449,0.0839179727529883
7,2018,6,1,1.7430544241934969,-0.3934449597023356
7,2018,7,1,1.7430544241934969,-0.3934449597023356
7,2018,9,1,-0.6186703075370968,0.172130186846558
7,2019,1,1,-0.5458040472604275,0.2812323532896837
7,2019,2,1,-1.3747349467426588,-1.3852983246172152
7,2019,5,1,-3.408374048628864,-2.8199819843203664
7,2019,8,1,0.0870120763407712,-0.3069757591988574
7,2019,9,6,0.3749815659178821,-0.4268439832675821
7,2019,10,2,-0.025352813522857048,-0.07425068151750415
7,2019,11,3,1.218931207303389,-0.5158752826947897
7,2019,12,1,-0.5260106245611662,-0.7380505412786421
7,2020,1,2,0.33013485276032245,0.7736140344230196
7,2020,2,2,1.1488823395055765,-0.1334410640689212
7,2020,3,2,0.637776468295834,-0.5683032967314724
7,2020,4,1,-0.0675420253598433,-0.5919912445809071
7,2020,5,4,-0.1379272159388315,1.2222369006910956
7,2020,6,5,-0.1537729810746154,-0.401413021828149
7,2020,7,5,-0.1005126848978306,0.3212299283028809
7,2020,8,5,-0.0645757686990322,0.2486262043274641
7,2020,9,3,-0.3044345600940976,-0.5039494002367736
7,2020,10,7,-0.4236802832526388,-0.3659892193181855
7,2020,11,7,-0.1046257471077155,-0.0688774817286837
7,2020,12,4,-0.43701189776144445,-0.7718492784866353
7,2021,1,7,-0.1470906333554857,-0.5712061351539809
7,2021,2,3,0.3958887132369985,1.1773379190413769
7,2021,3,7,0.378951277434172,-0.4445820952532678
7,2021,4,7,-0.0740369144794395,-0.41677251000494
7,2021,5,7,0.3911030054646067,0.541439382085891
7,2021,7,8,0.1380394097897214,-0.7980272457503401
7,2021,8,1,-0.3946242003487533,-0.6739653047732633
7,2021,10,3,0.8357878841232911,-0.7057196049884884
7,2021,11,3,-0.1285653129462374,-0.458552414704145
7,2021,12,2,0.09279021199231385,-0.6385873710419618
7,2022,1,3,0.1529092875111206,1.157601238841492
7,2022,2,1,1.1883975095573016,-0.389015346217927
7,2022,3,1,-0.1354461462411503,0.1308351806649574
7,2022,5,4,-0.25811574558246014,-0.7127309754445844
7,2022,6,2,0.24688118068268944,0.928073870302811
7,2022,8,1,1.3542542621028733,-0.3729481683129668
7,2022,11,1,-0.3985718579120739,0.2586518088114442
7,2023,1,2,-0.5880980153735085,-1.8730931278820586
8,1990,5,1,-0.1097532911496422,0.7479406237248772
8,1990,7,1,1.5172109198462285,1.297592751387543
8,1990,8,3,0.4642669941050291,0.648484006170943
8,1990,9,2,-0.5243951725136502,0.4027846168044392
8,1990,10,3,0.2931503738003418,0.1461553527456459
8,1990,11,3,2.093381465505609,0.2413003051032929
8,1990,12,10,-0.0021244876644208,0.47861226065309237
8,1991,1,4,0.45960258307334145,1.2493256908457628
8,1991,7,2,0.7782766885312293,1.4774835487066742
8,1992,6,1,-0.3510676434339407,0.3733237555234373
8,1992,7,2,-0.5018229517530329,0.3970510194688349
8,1992,9,1,-0.4763120417726986,-0.3978352570907348
8,1993,1,1,-0.3653806588453342,0.7201965653032628
8,1993,6,1,1.9155053086467912,-0.4921807821627021
8,1993,7,1,-0.2202766759488773,-0.3248121614246131
8,1993,11,1,1.3044343825734666,0.6640531801930866
8,1993,12,2,0.22347642320128253,1.273734433788765
8,1994,2,1,-0.3339317220553312,0.4396106934056217
8,1994,6,1,-0.4742169162501775,0.5468650033360263
8,1995,5,1,-0.7003471219846359,0.0697248620914532
8,1996,5,1,-0.158933606045761,0.6487592188430089
8,1996,8,1,-0.158933606045761,0.6487592188430089
8,1996,11,1,-0.1364716550494416,-0.2080040401623414
8,1997,4,3,-0.5681336745395581,-0.7075412507705987
8,1997,5,1,-0.1765436874110942,-0.5064787357470532
8,1997,7,1,1.5489906659293602,-0.0769503867772198
8,1997,8,1,-0.3080734623172588,-1.6755035346732507
8,1997,9,2,0.8658860163003124,0.9019286664524626
8,1997,10,5,-0.4343985043464961,0.0400281042343017
8,1997,11,3,-0.1160496946934552,-0.7547467767198459
8,1997,12,7,1.027150033161151,0.2941280327828154
8,1998,1,7,0.283468688491182,0.160230515119246
8,1998,2,9,-0.117064176525497,-0.021632639683334
8,1998,3,17,0.7412425881771855,0.2435282172108026
8,1998,4,28,-0.1048242326834987,0.1528784051643242
8,1998,5,58,-0.0902906777433528,-0.0953503197125057
8,1998,6,37,0.2517992121722699,-0.2027618940269477
8,1998,7,39,-0.0711368196773795,-0.256166257781399
8,1998,8,24,-0.13567771274623064,0.33028573575174514
8,1998,9,62,-0.013427138509377901,0.23006245432548794
8,1998,10,40,-0.24601363894608888,0.19203723679578583
8,1998,11,49,-0.0843691913982935,0.2284570470714759
8,1998,12,51,0.0767239073278557,-0.0410810018457545
8,1999,1,49,-0.1273082376327874,-0.0505692863508152
8,1999,2,54,-0.0872306917829316,0.3098675765543485
8,1999,3,38,-0.21597615513945878,0.02081563864807735
8,1999,4,44,-0.065799763083185,0.2970308712052774
8,1999,5,65,0.0566327562648413,0.0839834995797017
8,1999,6,60,-0.1899800581960729,0.036273417064845354
8,1999,7,63,-0.3734413786186965,0.2006867779191575
8,1999,8,71,-0.0791975394507417,0.0101871873585112
8,1999,9,83,0.4046882404314619,0.2179203333393737
8,1999,10,60,0.19030176459923054,0.2654207300087845
8,1999,11,68,-0.0605068143948507,0.07224109223642725
8,1999,12,74,0.0642468834926523,0.1618359223731649
8,2000,1,52,-0.24588131522882176,0.11759876167299985
8,2000,2,36,-0.025082652600198,0.18992727297625775
8,2000,3,2,-0.34295730226659354,-0.20952426254163548
8,2000,4,1,-0.1002700914162656,-0.2614084039167927
8,2000,5,2,-0.28452535414217855,0.14630606444703087
8,2000,6,10,0.3502921656818529,0.3284968533830381
8,2000,7,16,0.009448324103195502,0.39582566780965794
8,2000,8,15,-0.3093305376307089,-0.376892883279864
8,2000,9,20,-0.06715056769640185,0.6446048180307127
8,2000,10,7,1.1509719515398944,-0.4140728047452243
8,2000,11,6,-0.5132248453858818,0.1066033601539972
8,2000,12,18,0.1500588141028889,0.35816740050943896
8,2001,1,7,-0.0663731658578003,0.1136671520714546
8,2001,2,29,-0.0516411253418712,0.1695091137788612
8,2001,3,8,-0.24543472268327052,-0.00585377981583815
8,2001,6,1,0.0627196472564649,0.3275991358573349
8,2001,7,1,-0.2918968878885029,-0.3176959480457944
8,2001,8,1,-0.4453593189220751,0.7428295312429103
8,2001,10,2,-0.0745937767894454,1.0743756162593017
8,2001,11,4,0.46893140513663834,0.4185831347199863
8,2001,12,6,-0.13223729609877416,0.501559755360815
8,2002,1,13,-0.0361482234518717,-0.0315402958792858
8,2002,2,10,-0.4880392312103162,0.1684213684557637
8,2002,3,13,-0.1586579316349771,0.3730354374859729
8,2002,4,18,-0.2331065630299436,0.1088378249442062
8,2002,5,24,0.9020489855159881,0.5054913649623602
8,2002,6,1,-0.648740872273024,-0.0630062780570465
8,2002,7,1,0.1257277906010039,1.6657486744771115
8,2002,8,5,-0.5283593705416586,-0.0597430420878007
8,2002,9,2,-0.3811712890990085,0.8138344006469678
8,2002,10,11,-0.1705780931602531,-0.4166545617169118
8,2002,11,6,-0.5454787514556587,0.12834516125059425
8,2002,12,35,-0.1149580240265696,0.5511111417057865
8,2003,1,30,-0.0673159723428878,0.3331296000302395
8,2003,2,12,0.2563754073924722,0.7457323696653257
8,2003,3,23,-0.0591946041991343,0.2753349388873425
8,2003,4,1,-3.005999678547792,-2.608461387756737
8,2003,5,5,-0.4443889449958152,-0.0020401185022744
8,2003,6,2,-0.21627388350321197,-0.24616686402812302
8,2003,7,12,0.34109015384762,-0.3612319717003032
8,2003,8,8,0.45622281479627624,0.002690918384903901
8,2003,9,23,0.2474986913630081,0.1946452044981773
8,2003,10,26,-0.010074937673406798,0.2543925650764717
8,2003,11,46,-0.054894083389872506,0.468521129342399
8,2003,12,9,-0.1563643205366728,-0.1314818119508245
8,2004,1,25,-0.4384895126035685,0.2306849591790787
8,2004,2,18,-0.35078094204659394,0.31084392627207047
8,2004,3,23,-0.3754152074004351,0.1540054665834311
8,2004,4,19,0.6398605668419488,0.0172640846413206
8,2004,5,23,-0.217111933712283,0.340193391947697
8,2004,6,3,0.3254153068464467,-0.2744613477939621
8,2004,7,1,-0.0439112148614809,0.04824516830157
8,2004,8,10,-0.08847122663177225,0.3372250266984751
8,2004,9,9,-0.2590806060205169,-0.4197474279368146
8,2004,10,18,-0.34565891149294875,0.3940105747102935
8,2004,11,22,-0.12172858755710625,0.06808013874143179
8,2004,12,19,-0.2720814112362723,0.3779237387572819
8,2005,1,16,-0.3352384187626878,-0.47962584216844256
8,2005,3,3,0.1734635715842957,-0.2477264025033798
8,2005,4,7,-0.0899488414739746,0.4073977054035894
8,2005,5,9,-0.1198429745867745,0.5313220400445867
8,2005,6,11,-0.2719380605426773,0.3683961381562118
8,2005,7,25,0.0088087594699858,0.5804933707946764
8,2005,8,16,-0.38006859145563815,-0.16134238687461971
8,2005,9,9,-0.3421578464751011,0.005626520220769
8,2005,11,1,0.482825395443653,1.2968850616592806
8,2005,12,4,-0.25367187407952496,0.20602066161196864
8,2006,1,3,-0.4195120861605658,0.7668778766390825
8,2006,2,7,0.1740921092410207,0.6489426939577504
8,2006,3,9,-0.4075037088237261,0.0008561672374881
8,2006,4,16,-0.0221880712862627,0.02939965294482875
8,2006,5,7,-0.1968664049791106,-0.2695861518880516
8,2006,6,4,1.517431459374981,0.09058860371035182
8,2006,7,1,1.2325495231994634,2.202701703126692
8,2006,8,1,-0.3726694902683765,0.7015214196959112
8,2006,9,6,-0.21334622125997946,0.5046984903594265
8,2006,10,7,-0.0676522951242196,-0.4580150947252258
8,2006,11,19,0.1717984981427164,0.2295054762986105
8,2007,1,30,0.6130595006187889,-0.0765113570384171
8,2007,2,11,-0.2816748807340251,0.3200111293264033
8,2007,3,19,-0.4905368413726851,0.1002210472340981
8,2007,4,20,-0.09751886079592545,-0.12233426694454295
8,2007,5,4,0.1765842059151866,-0.669902641518338
8,2007,6,13,0.2333069726922404,-0.0671868896000001
8,2007,7,4,-0.00898326700644275,-0.09145802620696986
8,2007,8,1,1.6823068110178865,-0.4955095449587544
8,2007,9,35,0.0986014285730752,0.5511111417057865
8,2007,10,27,0.1854719489211353,0.3076265590814868
8,2007,11,4,0.1752113473491572,0.8832338627970598
8,2007,12,29,-0.2009353592833704,0.0248651965376508
8,2008,1,3,0.7745109760789258,-0.4327872664485854
8,2008,3,1,0.0833952280704225,0.3500355213169354
8,2008,4,1,1.0963884181909085,0.4273178607181226
8,2008,6,1,-0.5882248256025725,0.309474415594208
8,2008,8,2,-0.3329999425465715,-1.120720656480567
8,2008,10,1,0.1956057402640495,-0.2287105173972489
8,2008,11,1,-2.236846018315067,-2.2056679840774867
8,2008,12,2,0.6449825973955939,0.9518076869308612
8,2009,1,22,0.46393618481197885,0.11094778876373429
8,2009,3,19,-0.1450726966681219,0.147164465876678
8,2009,4,31,0.3899451729389699,0.242086627023574
8,2009,6,44,0.1850694642812875,0.4864427164428262
8,2009,7,7,0.0583529645886087,0.6770012811475332
8,2009,8,2,-1.0926428356049822,-0.42593316037657347
8,2009,10,1,0.1040708088843801,0.4316033151837991
8,2009,12,2,-0.3397980735182024,0.5224890238063804
8,2010,3,2,0.5862970288131295,0.40377407188746656
8,2010,7,3,1.0401728923297189,1.515482555505719
8,2010,10,2,-0.5271464031339121,-0.2985555619688429
8,2010,12,2,0.4460283750829709,-1.3616955616425452
8,2011,5,2,1.623505459182999,0.07477042774675335
8,2011,6,1,0.281031726699126,1.0541605902246511
8,2011,9,1,1.884607720678356,0.6219194306297038
8,2011,10,1,-2.419783557357217,-1.318539593582825
8,2012,4,1,0.2235370715716737,0.3271273427052221
8,2012,7,2,-0.4591926608586985,0.03048084558522695
8,2012,8,2,1.7320550152004957,-0.032523198279707066
8,2013,4,1,-0.0986601528568744,-0.0277790560271301
8,2013,8,1,-0.4814616397674379,0.5826557560755659
8,2013,9,6,-0.3897282228119853,-0.007780268520578
8,2013,10,1,-0.3045779107876926,0.3978045779758059
8,2013,11,36,-0.14082731074096985,0.3705978395330642
8,2013,12,8,-0.2833344406873229,0.385872142835044
8,2014,1,12,-0.18202409469880534,0.3163088636182617
8,2014,2,15,-0.3011816020459396,0.1855500809532106
8,2014,3,15,-0.1378720810566434,0.2494649477091532
8,2014,4,10,-0.1034789415586417,-0.2308466919474345
8,2014,5,3,-0.2979506979507509,-0.4459712639791816
8,2014,7,2,0.39843043130507083,-0.44447069964784575
8,2014,8,1,-0.3213168610147359,-1.7577659129030714
8,2014,10,1,0.3822924512937369,-0.7160990543366461
8,2015,7,1,-0.5349424754728185,-1.167120202461575
8,2015,10,1,0.674661704467923,-1.002018809927005
8,2015,11,1,-0.0348360132562336,-1.813778244359914
8,2016,2,1,0.089338768368451,-0.2331663416123615
8,2016,3,1,-0.4894561976822058,0.2705776912694601
8,2016,6,2,0.46020355328897244,0.6115072178682824
8,2016,7,1,0.0180824466511729,-0.4297075055940812
8,2017,3,1,-0.4259297864451613,-0.4097218234528345
8,2017,4,1,0.0652779057891468,0.4429263508362755
8,2017,7,1,0.0994835866877715,-0.2308335865820359
8,2017,11,2,0.3513342149549103,-0.36661827685442916
8,2017,12,1,1.4025303649314833,-0.6626422691207869
8,2018,3,1,-1.6260287126998705,-1.9306649978141115
8,2018,5,1,-0.3325754039539113,-0.3155335627649049
8,2018,6,2,0.2069855799440857,0.1378596564863589
